TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
c003867,48,여,20,5,1,1,1,2,,4,,3,3,47,47130,42,42150,26,26350,2,1,2,3,5,5,2,5,경상남도,전북,나홀로 여행,2022-09-29~2022-09-30,1,7,2,0
c000679,11,여,20,6,1,1,1,2,,4,,2,1,50,50130,50,50110,42,42830,4,4,4,4,4,4,7,7,서울특별시,전북,2인 여행(가족 외),2022-08-21~2022-08-22,5,3,6,1
c013674,11,여,20,6,1,1,2,3,,4,6,3,4,26,26200,11,11680,50,50110,1,1,5,1,1,1,1,7,서울특별시,충남,부모 동반 여행,2022-11-05~2022-11-05,1,8,3,3
c010826,45,여,20,6,1,1,2,12,,1,1,3,2,45,45190,42,42150,11,11350,5,3,3,6,6,6,5,6,전라북도,전북,나홀로 여행,2022-10-27~2022-10-27,7,2,4,0
c012020,41,여,40,6,1,2,2,11,,3,7,2,3,43,43150,42,42150,41,41480,1,7,4,7,4,6,1,4,경기도,전북,2인 가족 여행,2022-10-29~2022-10-29,3,1,7,1
c009357,44,남,30,4,4,4,2,4,,3,4,2,1,50,50110,26,26350,44,44230,2,1,2,4,6,2,6,7,충청남도,충남,2인 여행(가족 외),2022-10-25~2022-10-25,3,,,1
c012760,48,여,40,6,1,2,3,11,,2,9,2,2,48,48880,27,27710,46,46130,4,6,4,2,4,4,2,6,경상남도,전남,3인 이상 여행(가족 외),2022-11-06~2022-11-06,1,3,7,2
c003756,43,남,20,4,1,1,2,3,,4,5,2,2,27,27260,27,27140,26,26530,6,3,4,3,5,6,5,3,충청북도,충북,2인 여행(가족 외),2022-09-27~2022-09-28,2,4,9,1
c003541,41,여,40,6,1,2,6,3,,6,10,3,6,42,42210,47,47770,43,43720,1,1,1,6,7,6,1,3,경기도,충북,2인 가족 여행,2022-10-30~2022-10-31,9,3,6,1
c002909,11,여,20,6,1,1,1,3,,4,,3,2,42,42150,42,42170,50,50110,2,3,5,2,2,4,7,3,서울특별시,세종,3대 동반 여행(친척 포함),2022-10-02~2022-10-02,2,3,8,3
c004018,44,남,40,5,1,2,4,8,,9,12,2,1,42,42150,48,48820,42,42170,4,4,4,4,4,4,4,4,충청남도,충남,자녀 동반 여행,2022-10-16~2022-10-16,1,3,8,3
c014140,43,남,30,4,1,1,1,2,,4,,2,1,26,26440,30,30170,11,11680,2,1,3,2,2,3,6,5,충청북도,대전,2인 여행(가족 외),2022-11-10~2022-11-10,3,2,1,1
c008632,11,여,30,6,1,1,1,2,,5,,2,1,42,42150,42,42210,50,50110,1,6,2,3,6,6,6,6,서울특별시,충남,나홀로 여행,2022-10-21~2022-10-21,1,2,7,0
c004314,41,여,20,6,1,1,2,3,,4,6,3,3,50,50130,48,48840,46,46130,2,2,1,5,5,5,3,6,경기도,전북,나홀로 여행,2022-10-01~2022-10-01,7,1,4,0
c000005,11,남,30,8,1,1,1,2,,5,,2,2,44,44150,43,43110,30,30200,4,2,2,3,2,3,2,6,서울특별시,대전,2인 여행(가족 외),2022-08-12~2022-08-14,3,7,6,1
c006400,41,남,30,6,1,2,3,2,,11,12,2,2,42,42210,42,42820,50,50130,2,4,5,3,5,5,4,4,경기도,전남,3대 동반 여행(친척 포함),2022-10-28~2022-10-30,1,3,10,4
c011345,27,여,20,6,1,1,3,3,,4,12,2,3,47,47130,46,46130,26,26500,4,2,2,4,3,2,6,5,대구광역시,전남,2인 여행(가족 외),2022-10-29~2022-10-30,3,1,5,1
c003264,11,여,20,6,1,1,1,3,,4,,2,1,45,45130,47,47130,47,47210,1,3,1,5,6,2,4,4,서울특별시,전북,3인 이상 여행(가족 외),2022-09-23~2022-09-25,3,2,1,2
c001401,41,여,40,6,1,2,3,4,,5,6,2,1,48,48310,46,46130,48,48220,2,3,1,4,3,2,6,3,경기도,전남,나홀로 여행,2022-08-24~2022-08-26,1,6,2,0
c002594,27,여,20,6,1,1,5,12,,1,6,3,5,11,11140,28,28110,27,27110,4,2,2,2,4,4,2,6,대구광역시,대전,2인 여행(가족 외),2022-09-21~2022-09-21,1,3,2,1
c014125,43,남,30,5,1,1,1,13,,6,,3,4,46,46130,41,41360,28,28237,2,1,1,1,1,2,7,2,충청북도,충남,2인 여행(가족 외),2022-11-12~2022-11-12,2,3,1,1
c001050,29,남,30,6,1,2,2,2,,6,9,2,1,42,42230,47,47110,50,50130,1,1,1,4,3,1,1,6,광주광역시,전북,2인 가족 여행,2022-08-24~2022-08-28,3,2,1,1
c003260,28,여,20,5,1,1,4,3,,4,8,3,5,50,50130,42,42150,11,11560,2,2,2,1,2,5,1,6,인천광역시,충남,2인 여행(가족 외),2022-10-13~2022-10-14,2,1,3,1
c000111,41,남,20,5,1,1,3,8,,4,9,2,1,42,42150,50,50130,45,45110,4,1,1,3,1,4,7,4,경기도,충북,2인 여행(가족 외),2022-08-13~2022-08-14,3,5,1,1
c006228,11,남,30,6,1,1,1,2,,5,,2,1,44,44150,44,44180,26,26350,4,4,4,6,4,6,6,4,서울특별시,충북,2인 여행(가족 외),2022-10-15~2022-10-15,7,1,2,1
c010970,30,여,20,6,1,2,2,3,,3,6,3,2,42,42150,47,47130,31,31140,4,2,3,1,4,4,4,6,대전광역시,충북,2인 가족 여행,2022-10-29~2022-10-29,3,1,10,1
c000701,42,여,40,7,1,2,4,2,,5,8,2,1,42,42830,47,47210,11,11440,2,6,2,5,7,6,7,2,강원도,충남,자녀 동반 여행,2022-08-19~2022-08-21,3,1,,3
c003208,41,여,30,5,1,1,3,12,,3,7,1,1,46,46150,48,48840,48,48220,3,1,1,4,6,1,6,7,경기도,전북,2인 여행(가족 외),2022-09-24~2022-09-25,8,1,3,1
c014330,11,여,30,6,1,2,2,4,,4,8,2,2,46,46130,42,42830,41,41820,4,1,1,3,4,7,7,7,서울특별시,광주,나홀로 여행,2022-11-13~2022-11-13,1,5,7,0
c002948,27,여,40,6,1,1,1,2,,3,,1,1,48,48240,48,48120,42,42170,3,6,3,4,2,2,6,7,대구광역시,전북,나홀로 여행,2022-09-23~2022-09-23,1,7,5,0
c012887,11,여,20,6,1,1,1,3,,4,,3,3,26,26110,50,50130,42,42150,4,1,1,3,4,3,6,6,서울특별시,전북,3인 이상 여행(가족 외),2022-11-05~2022-11-05,3,1,7,2
c003218,11,여,40,7,1,4,1,2,,5,,2,1,26,26260,44,44180,42,42210,5,4,3,3,4,3,5,3,서울특별시,충남,3인 이상 여행(가족 외),2022-09-24~2022-09-25,2,,,6
c006566,41,여,30,6,1,1,1,2,,4,,2,2,11,11305,42,42150,26,26500,2,1,2,4,6,2,1,7,경기도,전남,2인 여행(가족 외),2022-10-15~2022-10-16,3,1,2,1
c013649,41,여,30,5,1,2,4,3,,5,5,2,1,42,42150,42,42210,50,50130,4,6,4,4,5,4,6,3,경기도,충남,자녀 동반 여행,2022-11-05~2022-11-06,2,9,5,3
c006294,11,여,40,6,1,2,2,3,,6,12,2,1,29,29200,41,41820,28,28710,6,2,6,6,6,6,3,2,서울특별시,광주,2인 여행(가족 외),2022-10-29~2022-10-29,3,2,1,1
c005802,41,여,20,6,1,1,1,2,,3,,2,3,44,44210,44,44825,42,42830,2,4,1,4,3,1,4,6,경기도,충남,2인 여행(가족 외),2022-10-10~2022-10-10,1,3,2,1
c009067,29,여,40,4,1,2,5,11,,1,6,2,1,46,46130,45,45790,50,50130,4,4,3,2,4,5,4,4,광주광역시,전남,자녀 동반 여행,2022-10-29~2022-10-29,3,1,8,3
c002124,11,여,30,6,1,1,1,2,,5,,3,3,42,42110,46,46130,47,47170,3,4,1,2,3,5,1,4,서울특별시,대전,2인 여행(가족 외),2022-09-24~2022-09-24,2,1,3,1
c006394,44,여,40,5,1,1,3,7,,5,9,2,2,50,50110,11,11440,44,44130,2,3,2,4,2,2,3,2,충청남도,충남,2인 여행(가족 외),2022-10-15~2022-10-16,3,,,1
c000245,29,여,20,6,5,1,3,3,,2,7,2,2,50,50130,11,11305,26,26350,4,2,3,2,3,3,2,4,광주광역시,전남,부모 동반 여행,2022-08-10~2022-08-12,3,1,2,3
c008997,41,여,20,5,1,1,2,2,,1,4,2,1,47,47110,42,42230,44,44150,3,3,3,3,5,5,6,3,경기도,충남,나홀로 여행,2022-10-28~2022-10-28,10,,,0
c006719,50,여,20,4,1,1,2,4,,3,5,2,1,50,50130,11,11440,29,29110,2,3,1,5,4,4,3,7,제주특별자치도,광주,2인 가족 여행,2022-10-26~2022-10-31,1,2,,1
c012796,29,여,20,6,1,1,2,2,,4,5,3,3,46,46710,46,46130,26,26710,3,3,3,4,3,5,6,5,광주광역시,전남,2인 가족 여행,2022-11-02~2022-11-03,2,3,5,1
c004404,27,남,20,6,2,1,4,12,,3,9,3,4,26,26710,47,47110,46,46130,5,1,4,4,3,3,6,5,대구광역시,전남,2인 여행(가족 외),2022-10-08~2022-10-09,3,2,1,1
c001992,11,여,30,6,1,2,2,3,,5,9,2,1,42,42150,48,48850,30,30200,2,1,3,4,6,2,1,5,서울특별시,충남,2인 가족 여행,2022-09-18~2022-09-19,3,1,8,4
c001816,41,여,30,5,4,2,2,2,,5,8,3,2,42,42830,50,50130,26,26350,2,2,4,4,2,4,2,6,경기도,충북,2인 가족 여행,2022-09-02~2022-09-02,7,5,2,1
c005072,11,여,50,6,1,2,2,3,,4,6,3,10,42,42150,26,26230,50,50130,3,4,4,2,1,4,6,3,서울특별시,전북,2인 가족 여행,2022-10-03~2022-10-03,3,1,2,1
c013720,30,여,30,6,1,1,1,3,,4,,2,1,11,11680,47,47110,26,26410,7,7,4,5,5,6,4,6,대전광역시,세종,나홀로 여행,2022-11-04~2022-11-04,1,2,6,0
c003275,27,여,40,4,1,1,3,3,,4,4,2,1,26,26350,47,47130,31,31170,2,4,3,4,2,6,6,6,대구광역시,전남,2인 여행(가족 외),2022-10-08~2022-10-09,2,1,5,1
c003936,11,여,30,6,1,1,1,3,,5,,2,1,50,50110,26,26350,46,46150,4,1,2,1,4,4,2,7,서울특별시,전북,나홀로 여행,2022-10-02~2022-10-03,1,2,5,0
c001362,11,여,30,6,1,2,3,3,,7,12,2,1,41,41820,28,28710,50,50130,2,1,5,2,2,2,3,4,서울특별시,충북,자녀 동반 여행,2022-08-26~2022-08-27,9,2,3,2
c005046,30,남,40,8,5,2,4,2,,9,9,2,1,11,11110,48,48840,26,26350,4,3,3,2,4,4,6,4,대전광역시,충남,자녀 동반 여행,2022-10-10~2022-10-10,7,1,3,3
c012185,41,여,30,5,1,1,4,4,,5,11,3,8,30,30200,26,26350,50,50110,5,3,3,4,5,3,6,4,경기도,대전,나홀로 여행,2022-10-29~2022-10-30,2,1,5,1
c006616,27,여,30,6,1,1,4,4,,4,6,3,4,11,11230,47,47130,48,48890,5,2,1,1,7,7,4,7,대구광역시,광주,2인 여행(가족 외),2022-10-15~2022-10-15,3,9,10,1
c012342,46,남,30,7,1,2,5,2,,5,7,2,2,50,50130,41,41460,29,29170,6,2,6,2,2,6,6,6,전라남도,전남,자녀 동반 여행,2022-11-05~2022-11-05,8,,,4
c007695,41,여,50,6,1,3,3,2,,6,6,2,2,42,42150,48,48850,41,41820,1,7,1,6,1,1,1,7,경상북도,충북,2인 여행(가족 외),2022-10-22~2022-10-22,6,2,1,1
c006867,30,여,30,6,1,2,2,2,,4,7,2,2,42,42150,45,45130,43,43150,2,2,2,3,3,2,3,5,대전광역시,충남,2인 여행(가족 외),2022-10-16~2022-10-16,3,1,7,1
c014105,29,여,20,4,1,1,4,12,,1,5,4,1,11,11710,11,11110,26,26350,4,1,3,3,3,5,3,3,광주광역시,전남,나홀로 여행,2022-11-05~2022-11-07,4,2,1,0
c004397,29,남,30,8,1,1,2,1,,7,7,2,3,42,42730,45,45110,45,45130,1,6,1,2,2,1,7,3,광주광역시,전남,나홀로 여행,2022-10-14~2022-10-15,1,2,3,2
c001049,11,남,30,8,2,1,1,2,,3,,2,1,26,26500,45,45110,48,48310,7,6,4,6,3,5,6,3,서울특별시,전북,나홀로 여행,2022-08-26~2022-08-26,3,7,1,1
c003649,11,여,20,7,1,1,1,2,,4,,2,3,26,26350,11,11680,11,11710,1,4,1,7,7,1,1,6,서울특별시,충남,2인 여행(가족 외),2022-10-01~2022-10-02,7,3,6,1
c002267,11,여,50,4,1,3,3,9,,9,9,2,1,50,50110,42,42150,26,26350,4,4,6,5,5,6,3,4,서울특별시,전북,자녀 동반 여행,2022-09-24~2022-09-25,8,3,1,3
c012303,29,여,30,6,1,2,4,2,,4,8,2,2,50,50130,46,46110,26,26710,1,1,1,1,4,2,1,7,광주광역시,전남,3인 이상 여행(가족 외),2022-11-06~2022-11-06,3,2,1,3
b016473,11,여,20,5,1,1,1,3,,4,,2,3,27,27140,44,44180,50,50130,1,1,2,7,4,2,7,5,서울특별시,강원,나홀로 여행,2022-11-05~2022-11-05,2,1,5,0
a006271,41,남,50,6,1,2,4,2,,8,8,3,4,42,42150,26,26530,45,45130,4,1,1,1,1,1,1,6,경기도,서울,2인 가족 여행,2022-10-08~2022-10-08,8,3,,1
c002645,11,여,30,6,1,1,3,2,,6,9,2,2,42,42830,26,26350,42,42210,5,1,5,4,2,3,1,6,서울특별시,충남,2인 여행(가족 외),2022-09-18~2022-09-18,3,2,7,1
c002131,41,여,30,6,1,2,4,,1,1,5,2,1,41,41590,29,29140,44,44825,2,3,6,2,2,6,5,4,경기도,충남,부모 동반 여행,2022-09-08~2022-09-09,3,7,2,4
c014196,44,남,20,6,2,1,4,12,,1,7,2,1,50,50130,26,26350,42,42150,6,2,2,2,2,5,2,6,충청남도,충남,나홀로 여행,2022-11-12~2022-11-12,2,1,4,0
c008932,41,남,20,6,1,1,1,3,,6,,3,1,26,26350,47,47110,11,11560,1,1,1,1,2,3,2,2,경기도,충북,2인 여행(가족 외),2022-11-06~2022-11-06,3,7,2,1
c009059,11,여,60,5,1,2,3,3,,5,10,2,1,42,42150,41,41500,43,43800,2,5,2,2,4,5,6,6,서울특별시,충북,자녀 동반 여행,2022-10-22~2022-10-22,2,6,3,2
c002012,48,여,30,6,1,1,3,5,,2,5,3,2,26,26500,31,31140,47,47130,1,7,4,5,5,4,2,5,경상남도,전남,나홀로 여행,2022-09-29~2022-09-30,2,7,1,0
c006614,30,여,40,5,1,1,2,3,,4,4,3,5,42,42150,46,46130,48,48220,6,3,2,3,2,5,6,5,서울특별시,세종,나홀로 여행,2022-10-17~2022-10-17,2,1,4,0
c009000,41,여,30,6,1,1,3,3,,3,7,1,3,47,47130,43,43760,44,44200,1,1,1,6,7,4,7,1,경기도,충북,2인 여행(가족 외),2022-10-29~2022-10-29,2,1,7,1
c012717,44,남,30,6,1,2,2,3,,5,5,3,1,44,44130,46,46710,27,27260,4,4,4,4,4,4,4,4,충청남도,충남,2인 가족 여행,2022-11-06~2022-11-06,6,2,,1
c006723,46,여,20,6,2,1,5,12,,1,6,2,2,46,46130,26,26500,45,45110,2,2,2,2,2,2,2,4,전라남도,전북,나홀로 여행,2022-10-19~2022-10-19,1,2,,0
c003230,36,여,20,6,1,1,1,3,,4,,2,1,44,44130,44,44270,11,11680,5,2,2,3,5,4,3,4,세종특별자치시,충남,2인 여행(가족 외),2022-10-01~2022-10-03,3,1,2,1
c014408,44,여,50,5,1,2,4,3,,4,6,3,4,44,44130,42,42110,50,50130,2,2,1,4,5,6,2,4,충청남도,충남,2인 여행(가족 외),2022-11-13~2022-11-13,3,6,7,1
c005739,30,여,30,7,1,1,1,3,,4,,3,5,46,46710,47,47170,45,45190,2,1,2,2,1,1,1,7,대전광역시,전북,나홀로 여행,2022-10-21~2022-10-21,1,2,8,0
c010052,29,여,20,7,1,1,2,2,,4,8,2,1,11,11305,46,46830,26,26350,3,1,3,1,3,5,7,7,광주광역시,전남,2인 가족 여행,2022-10-29~2022-10-29,3,,,1
c013918,43,여,30,6,1,2,3,2,,4,7,3,4,50,50130,42,42150,26,26350,4,4,1,4,4,7,7,4,충청북도,전북,자녀 동반 여행,2022-11-05~2022-11-05,3,7,5,11
c000601,45,여,30,6,1,1,1,,3,4,,3,3,42,42150,50,50110,30,30230,3,4,3,3,3,3,3,4,전라북도,대전,나홀로 여행,2022-08-20~2022-08-21,2,4,7,0
c002703,41,여,40,6,1,2,3,11,,1,4,2,2,42,42830,44,44825,42,42150,2,2,2,6,4,4,2,6,경기도,충남,자녀 동반 여행,2022-09-30~2022-10-02,8,7,3,2
b005673,44,남,30,5,1,1,2,4,,3,5,3,1,26,26350,46,46130,42,42780,3,4,3,5,3,3,3,5,경기도,부산,2인 여행(가족 외),2022-10-30~2022-10-31,7,5,2,1
c006367,36,남,30,7,1,2,4,2,,6,6,2,1,45,45190,42,42210,48,48170,2,2,2,3,5,4,3,3,세종특별자치시,충남,자녀 동반 여행,2022-10-15~2022-10-15,7,3,8,3
c002547,11,여,40,5,4,1,1,4,,3,,2,1,50,50110,42,42770,46,46130,5,5,3,3,3,5,3,5,서울특별시,전남,부모 동반 여행,2022-09-18~2022-09-20,1,3,2,3
c009267,44,여,40,7,2,2,3,2,,4,6,4,2,43,43130,45,45110,44,44270,4,1,7,2,2,4,4,6,충청남도,전북,나홀로 여행,2022-10-29~2022-10-29,1,2,8,0
c005604,29,여,30,6,1,1,3,3,,3,5,2,2,50,50110,11,11680,50,50130,5,6,2,4,2,6,2,6,광주광역시,전남,2인 여행(가족 외),2022-10-13~2022-10-13,5,2,1,1
c001972,42,남,20,6,2,1,3,,2,1,3,3,2,42,42150,50,50130,11,11440,4,3,4,3,2,5,3,6,경기도,대전,나홀로 여행,2022-09-17~2022-09-18,2,1,7,0
c002641,41,여,30,6,1,2,4,11,,1,6,2,1,42,42150,46,46770,50,50130,5,5,2,1,2,5,6,1,경기도,충남,자녀 동반 여행,2022-10-01~2022-10-02,7,3,1,3
c004500,41,여,30,6,1,2,4,11,,1,5,3,6,42,42150,42,42210,42,42230,4,4,2,2,4,5,3,7,경기도,충남,자녀 동반 여행,2022-10-02~2022-10-02,1,3,5,3
c004271,42,여,30,7,1,2,5,2,,6,9,2,1,42,42150,47,47170,11,11680,2,7,2,2,1,2,7,6,강원도,충북,3인 이상 여행(가족 외),2022-10-09~2022-10-09,9,1,3,2
c010889,11,여,20,6,1,1,2,13,,3,7,3,5,50,50130,42,42210,26,26230,2,2,2,6,5,2,5,7,서울특별시,충남,나홀로 여행,2022-11-05~2022-11-05,4,1,2,0
c009571,29,여,40,7,1,2,4,2,,4,10,3,4,46,46130,47,47110,50,50110,4,4,2,4,7,6,5,4,광주광역시,전남,2인 여행(가족 외),2022-10-25~2022-10-25,4,1,2,1
c012315,41,여,30,6,1,1,3,4,,5,12,2,1,26,26710,50,50130,42,42210,1,1,1,1,1,5,6,7,경기도,대전,2인 여행(가족 외),2022-11-06~2022-11-06,7,5,1,1
c009483,11,여,30,6,1,2,2,3,,4,5,3,6,45,45110,46,46130,29,29140,4,5,5,2,3,5,2,4,서울특별시,전북,2인 가족 여행,2022-10-29~2022-10-29,3,2,8,1
c014252,45,남,30,6,1,2,2,2,,5,8,2,2,45,45110,45,45710,41,41460,3,5,4,4,3,4,5,5,전라북도,전북,2인 가족 여행,2022-11-12~2022-11-12,3,1,2,1
c006649,41,남,30,6,1,1,2,4,,4,4,2,3,50,50110,42,42210,47,47170,2,3,2,4,4,1,2,4,경기도,충남,나홀로 여행,2022-10-20~2022-10-20,8,1,2,0
c003117,41,여,20,6,1,1,2,3,,5,5,2,2,41,41110,41,41590,11,11680,1,6,2,6,6,2,1,6,경기도,충북,나홀로 여행,2022-09-24~2022-09-24,1,4,2,0
c010904,11,여,20,6,1,1,4,3,,3,6,3,4,42,42150,47,47130,41,41210,6,2,2,2,6,6,2,6,서울특별시,충남,나홀로 여행,2022-11-06~2022-11-06,2,1,10,0
c005121,29,여,20,6,2,1,5,12,,1,6,3,5,11,11110,46,46150,46,46710,2,2,2,3,2,3,5,3,광주광역시,전남,2인 여행(가족 외),2022-10-08~2022-10-08,3,1,2,1
c004642,29,남,40,6,1,2,1,2,,11,,3,2,26,26350,50,50130,47,47130,3,2,5,3,3,3,3,3,광주광역시,전남,자녀 동반 여행,2022-10-02~2022-10-02,3,8,,3
c014403,45,여,30,6,1,2,3,2,,5,10,3,15,50,50130,50,50110,11,11710,3,1,2,3,3,5,2,4,전라북도,충남,자녀 동반 여행,2022-11-12~2022-11-12,2,3,1,2
c012243,11,여,30,6,1,1,1,3,,5,,2,2,50,50130,42,42150,42,42210,2,2,4,3,3,3,2,6,서울특별시,충북,2인 여행(가족 외),2022-10-29~2022-10-30,1,2,3,1
c003181,29,남,20,6,1,1,1,3,,3,,2,2,42,42820,42,42170,42,42230,1,2,4,4,2,1,4,5,광주광역시,전남,3인 이상 여행(가족 외),2022-10-01~2022-10-02,1,3,8,5
c012723,11,여,20,5,1,1,4,3,,1,7,3,3,26,26350,41,41390,46,46820,2,1,2,3,4,6,1,4,서울특별시,대전,2인 여행(가족 외),2022-11-05~2022-11-05,1,7,2,1
c007686,46,남,40,5,1,1,1,9,,1,,2,2,42,42830,50,50130,11,11320,1,4,1,2,6,4,2,6,전라남도,전북,3인 이상 여행(가족 외),2022-10-24~2022-10-25,6,3,4,2
c004658,30,남,50,6,1,2,5,1,,11,12,2,1,42,42110,45,45180,11,11680,2,4,6,2,3,6,2,5,대전광역시,전북,자녀 동반 여행,2022-10-09~2022-10-09,2,1,3,2
c012890,41,여,60,6,1,1,1,2,,5,,3,4,50,50130,42,42150,44,44200,4,3,2,3,3,6,2,6,경기도,충남,부모 동반 여행,2022-11-05~2022-11-05,2,1,9,1
c012380,29,여,60,4,1,2,3,11,,1,5,1,1,46,46780,46,46790,45,45790,2,5,5,4,3,3,5,3,광주광역시,전남,2인 가족 여행,2022-11-07~2022-11-07,2,3,6,1
b011249,41,남,30,6,1,2,2,7,,5,5,2,2,41,41280,41,41460,41,41500,1,4,3,2,5,4,3,2,경기도,충남,2인 가족 여행,2022-10-30~2022-10-30,10,2,3,1
c012763,29,여,30,6,1,2,2,3,,6,7,2,2,50,50130,48,48850,46,46710,2,4,2,2,5,3,6,7,광주광역시,전남,2인 가족 여행,2022-11-06~2022-11-06,3,5,10,2
c003118,26,남,30,6,1,1,1,3,,5,,3,4,48,48250,47,47130,47,47110,4,4,1,3,2,2,3,6,부산광역시,전남,2인 여행(가족 외),2022-10-01~2022-10-02,1,3,2,1
c004155,11,여,30,6,1,2,2,2,,4,7,3,10,46,46110,42,42150,28,28720,2,4,2,3,6,2,2,6,서울특별시,전남,나홀로 여행,2022-10-02~2022-10-02,4,1,2,0
c008234,26,여,20,6,1,1,1,2,,6,,3,3,47,47130,11,11560,27,27260,4,1,3,3,2,1,4,5,부산광역시,충북,2인 여행(가족 외),2022-10-30~2022-10-30,7,2,1,1
c006072,43,여,60,4,1,2,2,2,,3,5,2,1,46,46790,44,44200,47,47210,6,6,6,6,6,4,6,2,충청북도,전남,나홀로 여행,2022-10-17~2022-10-17,2,8,,0
c002885,46,남,20,4,1,1,6,4,,4,6,3,6,11,11680,26,26350,46,46130,4,4,1,1,4,4,4,6,전라남도,광주,2인 여행(가족 외),2022-09-20~2022-09-21,3,2,7,1
c011751,43,남,40,6,1,4,1,2,,6,,2,1,50,50110,11,11680,42,42210,3,2,4,2,3,4,4,3,충청북도,충남,2인 여행(가족 외),2022-11-05~2022-11-06,3,2,1,1
c003105,11,여,30,6,1,1,2,4,,8,8,2,4,26,26230,42,42230,41,41280,2,4,1,3,1,3,4,2,서울특별시,대전,2인 여행(가족 외),2022-09-23~2022-09-23,5,7,10,1
c000256,27,여,20,6,2,1,1,,2,2,,2,1,26,26230,45,45110,50,50110,2,1,1,5,4,2,1,6,대구광역시,대전,2인 여행(가족 외),2022-08-12~2022-08-16,3,1,2,1
b017882,11,여,20,6,1,1,3,2,,5,8,3,1,50,50130,42,42150,46,46130,2,2,2,1,3,4,3,5,서울특별시,충남,나홀로 여행,2022-11-06~2022-11-07,2,1,3,2
c002655,41,여,20,5,1,1,3,3,,3,7,3,4,11,11305,41,41360,41,41650,2,6,6,4,1,2,1,7,경기도,전남,2인 여행(가족 외),2022-10-01~2022-10-03,3,1,2,1
c001964,11,여,60,7,1,2,4,2,,4,8,2,1,42,42210,46,46110,48,48220,1,2,1,2,2,2,6,3,서울특별시,전북,3인 이상 여행(가족 외),2022-09-20~2022-09-20,10,7,8,3
c006839,11,여,20,5,1,1,2,3,,4,4,3,4,42,42210,42,42820,28,28710,2,2,5,4,4,4,5,6,서울특별시,전남,3인 이상 여행(가족 외),2022-10-15~2022-10-15,3,1,2,4
c000369,28,여,30,7,1,2,2,2,,5,9,2,1,50,50130,42,42820,26,26350,4,1,2,1,1,3,3,2,인천광역시,전남,2인 여행(가족 외),2022-08-27~2022-08-28,3,1,9,3
c003378,11,남,30,6,1,1,1,4,,2,,1,1,42,42230,47,47770,30,30170,2,4,1,4,6,2,6,7,서울특별시,충남,2인 여행(가족 외),2022-09-25~2022-09-26,1,3,7,1
c014263,36,여,20,6,1,1,1,3,,4,,2,2,11,11680,30,30110,43,43110,6,4,2,2,2,2,6,6,세종특별자치시,대전,2인 여행(가족 외),2022-11-12~2022-11-12,2,3,7,1
c000048,42,남,40,6,1,2,4,1,,8,11,3,3,42,42820,11,11290,48,48310,4,2,2,4,3,3,3,4,강원도,전남,자녀 동반 여행,2022-08-07~2022-08-10,7,3,9,4
c004958,41,여,40,6,1,2,4,11,,1,7,2,3,42,42750,41,41820,28,28710,1,7,2,4,3,6,6,5,경기도,충남,자녀 동반 여행,2022-10-01~2022-10-01,1,7,3,2
c000363,11,여,40,7,1,2,4,3,,9,12,3,3,42,42210,26,26350,50,50110,3,6,3,2,5,2,2,2,서울특별시,충남,3대 동반 여행(친척 포함),2022-09-03~2022-09-04,9,3,1,17
c008900,11,여,30,8,2,1,3,2,,4,4,3,5,44,44760,50,50110,42,42210,4,2,2,4,4,5,5,5,서울특별시,전북,2인 여행(가족 외),2022-10-30~2022-10-30,3,8,1,1
c002934,11,여,30,5,1,1,1,3,,5,,3,2,42,42210,26,26530,50,50130,3,1,1,3,6,2,5,7,서울특별시,충북,나홀로 여행,2022-09-23~2022-09-24,2,1,7,0
c006831,11,남,20,6,1,1,1,3,,4,,3,1,42,42150,26,26350,48,48310,4,2,2,4,2,6,3,4,서울특별시,전남,나홀로 여행,2022-10-19~2022-10-23,1,2,4,0
c001093,44,여,20,6,1,1,1,3,,3,,2,2,26,26230,48,48220,44,44130,5,1,2,1,3,5,3,6,충청남도,충남,2인 여행(가족 외),2022-08-26~2022-08-28,2,7,3,1
c001475,11,남,20,6,1,1,1,3,,4,,3,2,50,50130,42,42150,26,26170,2,1,1,2,4,6,1,6,서울특별시,충남,3인 이상 여행(가족 외),2022-09-03~2022-09-04,3,1,2,3
