TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
b011774,31,여,30,6,1,1,1,3,,4,,2,1,50,50110,11,11620,26,26500,4,2,2,4,3,3,2,6,울산광역시,경남,2인 가족 여행,2022-10-25~2022-10-26,2,1,5,1
d009928,29,여,20,6,2,1,4,12,,2,6,3,3,50,50110,26,26350,11,11680,6,1,2,3,1,6,1,7,광주광역시,제주,2인 여행(가족 외),2022-10-30~2022-11-01,2,1,5,1
d010131,26,남,20,7,2,1,1,12,,3,,4,2,31,31140,31,31110,11,11110,6,2,1,6,5,6,2,7,부산광역시,제주,나홀로 여행,2022-11-02~2022-11-04,5,2,10,0
d006004,50,여,20,6,1,1,1,3,,4,,2,2,11,11500,26,26350,50,50130,5,7,6,2,2,5,3,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-30~2022-10-31,3,1,7,1
d002965,50,여,30,6,1,2,4,3,,1,4,1,1,50,50130,27,27290,47,47110,1,7,1,1,7,7,1,4,제주특별자치도,제주,자녀 동반 여행,2022-10-08~2022-10-10,3,1,8,3
c003062,11,여,50,6,1,2,2,10,,11,11,2,1,41,41460,42,42210,46,46890,4,4,3,5,3,5,2,6,서울특별시,전남,3인 이상 여행(가족 외),2022-10-01~2022-10-03,3,1,7,7
d012350,50,남,30,4,1,2,2,13,,3,5,1,1,50,50130,11,11350,27,27290,2,1,5,3,2,3,3,3,제주특별자치도,제주,3인 이상 여행(가족 외),2022-11-11~2022-11-11,6,3,2,2
a017861,41,남,60,6,1,2,2,9,,5,5,3,7,46,46130,31,31710,44,44825,1,2,6,7,2,6,7,7,경기도,인천,2인 가족 여행,2022-11-09~2022-11-09,2,1,3,1
d001580,27,남,30,6,1,2,3,3,,8,8,2,1,47,47130,26,26350,48,48310,4,3,2,5,6,6,1,7,대구광역시,제주,자녀 동반 여행,2022-09-22~2022-09-26,1,3,7,2
d007452,41,남,30,6,1,1,4,2,,4,8,3,3,26,26350,42,42210,50,50130,4,4,3,4,3,3,4,4,경기도,제주,부모 동반 여행,2022-10-23~2022-10-27,9,1,2,3
d010185,41,여,30,6,1,2,4,11,,2,5,3,2,41,41210,26,26260,42,42820,3,5,4,6,6,5,5,3,경기도,제주,3대 동반 여행(친척 포함),2022-11-01~2022-11-04,3,7,2,5
d012330,50,여,20,5,1,2,3,4,,4,7,4,1,50,50130,42,42750,50,50110,4,4,1,3,2,4,7,6,제주특별자치도,제주,자녀 동반 여행,2022-11-13~2022-11-13,2,3,7,1
d004712,50,남,40,6,4,1,3,5,,5,9,1,1,50,50130,11,11680,26,26170,7,1,5,1,1,7,7,3,제주특별자치도,제주,나홀로 여행,2022-10-08~2022-10-10,1,7,10,0
d002779,41,여,20,6,3,1,4,3,,4,12,1,1,11,11560,41,41110,42,42230,5,2,1,3,3,6,6,6,경기도,제주,나홀로 여행,2022-10-21~2022-10-23,7,4,1,1
d005816,11,남,20,6,1,1,4,13,,1,6,3,4,42,42150,50,50110,26,26500,4,1,2,4,3,6,6,2,서울특별시,제주,나홀로 여행,2022-10-12~2022-10-13,2,1,4,0
d002681,11,남,20,6,1,1,4,3,,4,11,3,2,50,50130,50,50110,26,26530,2,2,3,2,2,3,3,2,서울특별시,제주,3대 동반 여행(친척 포함),2022-10-07~2022-10-10,9,3,2,10
d009039,11,여,20,6,1,2,2,2,,4,4,3,2,41,41820,42,42150,50,50130,4,3,2,4,6,2,2,6,서울특별시,제주,3인 이상 여행(가족 외),2022-10-29~2022-10-31,3,2,1,3
d009103,50,남,20,4,1,1,1,3,,4,,4,1,50,50130,26,26350,11,11110,3,1,1,4,3,2,3,3,제주특별자치도,제주,나홀로 여행,2022-10-29~2022-10-30,1,2,7,0
a005794,28,남,30,6,1,1,1,12,,1,,4,1,11,11680,11,11740,11,11305,7,1,2,6,7,4,2,1,인천광역시,서울,나홀로 여행,2022-10-03~2022-10-04,1,7,2,0
c002960,11,남,30,4,1,1,2,2,,4,5,4,1,44,44825,42,42150,42,42210,1,1,4,2,6,4,4,5,서울특별시,충남,3인 이상 여행(가족 외),2022-09-24~2022-09-25,7,1,3,2
d000179,43,여,30,6,1,1,2,3,,5,8,2,1,50,50130,42,42150,26,26350,2,2,3,3,3,3,4,6,충청북도,제주,3인 이상 여행(가족 외),2022-08-18~2022-08-21,3,2,1,4
d003233,42,남,40,6,1,1,1,3,,6,,2,2,42,42210,42,42820,26,26350,2,3,1,4,6,5,6,6,강원도,제주,2인 여행(가족 외),2022-10-11~2022-10-14,3,7,1,1
a002828,11,여,30,6,1,1,1,3,,5,,2,1,42,42210,45,45110,26,26710,1,1,1,1,1,1,7,7,서울특별시,인천,2인 여행(가족 외),2022-09-24~2022-09-24,5,,,1
d006689,11,여,40,6,1,1,3,3,,7,8,4,1,50,50130,42,42230,48,48240,2,2,2,2,2,6,5,5,서울특별시,제주,나홀로 여행,2022-10-28~2022-10-30,2,,,0
b006115,48,남,30,6,1,1,1,8,,4,,3,3,48,48310,50,50110,31,31200,5,2,1,3,4,6,3,5,경상남도,경남,2인 여행(가족 외),2022-10-08~2022-10-09,3,2,1,1
d012283,50,여,50,5,1,2,2,11,,2,4,3,1,50,50110,42,42150,48,48860,1,4,4,4,2,2,6,4,제주특별자치도,제주,나홀로 여행,2022-11-09~2022-11-09,1,7,2,0
d006170,41,여,20,6,1,1,1,3,,4,,3,3,50,50130,26,26350,47,47110,4,4,4,4,4,4,4,4,경기도,제주,2인 여행(가족 외),2022-10-29~2022-10-31,4,3,2,1
d001614,11,여,20,6,1,1,1,3,,4,,3,2,50,50110,42,42150,11,11170,4,4,2,3,7,4,6,4,서울특별시,제주,나홀로 여행,2022-09-25~2022-09-27,1,2,4,0
d005001,11,여,30,6,1,1,1,3,,4,,4,10,42,42150,26,26350,50,50130,2,3,2,4,3,2,6,5,서울특별시,제주,3인 이상 여행(가족 외),2022-10-09~2022-10-12,5,2,3,3
d000501,11,남,50,5,1,2,3,,3,5,5,2,1,42,42210,46,46130,50,50110,2,2,1,4,5,2,6,7,서울특별시,제주,2인 여행(가족 외),2022-08-19~2022-08-20,2,1,3,1
d000173,44,남,40,7,1,2,5,3,,8,8,2,1,44,44270,44,44825,50,50130,6,1,2,3,6,6,2,6,충청남도,제주,자녀 동반 여행,2022-08-15~2022-08-19,2,3,1,4
d001211,41,남,20,6,3,1,3,3,,5,8,3,4,50,50110,26,26350,42,42820,4,2,2,3,5,4,5,5,경기도,제주,2인 여행(가족 외),2022-09-24~2022-09-27,1,3,10,1
d009193,50,여,40,6,1,2,2,2,,4,6,2,1,50,50130,26,26350,42,42150,2,3,1,4,3,4,2,5,제주특별자치도,제주,부모 동반 여행,2022-10-28~2022-10-28,2,1,3,2
a001986,41,남,30,6,1,2,2,5,,4,4,2,1,26,26350,42,42150,41,41110,7,4,1,5,6,3,2,7,경기도,경기,2인 여행(가족 외),2022-09-12~2022-09-13,1,3,7,1
d001727,11,여,20,6,1,1,3,3,,4,10,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2,7,1
c003960,29,남,60,7,1,2,2,3,,4,6,2,2,50,50130,11,11680,46,46710,1,4,1,2,6,2,5,5,광주광역시,전남,3인 이상 여행(가족 외),2022-10-07~2022-10-07,6,3,2,1
d006926,50,남,20,6,2,1,4,12,,2,8,4,1,50,50110,50,50130,11,11110,1,1,4,4,4,1,3,5,제주특별자치도,제주,2인 여행(가족 외),2022-10-22~2022-10-23,2,3,1,1
d010671,30,여,30,6,1,1,1,3,,6,,2,2,50,50110,50,50130,11,11110,3,4,2,3,5,6,2,5,대전광역시,제주,나홀로 여행,2022-11-01~2022-11-07,2,1,4,0
d012416,50,여,30,7,2,1,1,2,,4,,3,5,11,11140,26,26500,45,45110,2,2,4,2,2,6,3,3,제주특별자치도,제주,나홀로 여행,2022-11-13~2022-11-13,2,1,6,0
d012374,50,남,30,6,1,2,4,13,,5,5,2,1,50,50130,50,50110,11,11470,4,2,4,4,6,4,2,4,제주특별자치도,제주,자녀 동반 여행,2022-11-12~2022-11-12,3,1,,3
d002756,11,여,30,5,1,1,2,13,,4,4,4,2,50,50130,48,48220,46,46130,1,1,4,2,4,4,4,7,서울특별시,제주,2인 여행(가족 외),2022-10-02~2022-10-04,1,6,2,1
d012261,11,남,20,6,1,1,3,2,,5,12,3,2,50,50110,26,26350,42,42170,2,2,2,2,4,2,5,7,서울특별시,제주,2인 여행(가족 외),2022-11-05~2022-11-07,1,2,3,1
d006908,50,여,20,6,1,1,1,3,,3,,3,2,50,50130,28,28237,28,28710,4,1,1,5,7,1,1,7,제주특별자치도,제주,나홀로 여행,2022-10-22~2022-10-22,7,1,2,0
b004383,46,남,20,6,1,1,1,7,,4,,2,1,48,48850,50,50110,11,11140,1,1,1,3,3,6,2,3,전라남도,경남,2인 여행(가족 외),2022-09-25~2022-09-26,3,1,7,1
d011264,11,여,30,5,1,2,3,4,,5,9,2,1,50,50110,42,42210,28,28710,4,2,3,3,4,5,6,5,서울특별시,제주,3인 이상 여행(가족 외),2022-11-05~2022-11-07,2,3,1,3
d012252,50,여,30,6,1,2,3,2,,3,5,3,6,50,50130,48,48220,42,42170,2,2,2,4,1,2,6,6,서울특별시,제주,자녀 동반 여행,2022-11-05~2022-11-06,3,7,2,2
d004432,48,남,30,6,1,2,4,7,,6,8,2,2,26,26530,48,48120,48,48220,2,1,1,2,6,2,6,6,경상남도,제주,3대 동반 여행(친척 포함),2022-10-09~2022-10-12,3,2,1,8
c000356,28,여,30,7,2,1,3,2,,5,12,3,5,50,50130,11,11680,26,26350,2,4,2,4,7,5,6,6,인천광역시,충남,3인 이상 여행(가족 외),2022-09-02~2022-09-02,7,6,8,4
d007825,29,남,20,6,3,1,4,12,,2,6,2,4,50,50130,42,42150,26,26350,3,1,1,6,7,2,5,7,광주광역시,제주,2인 여행(가족 외),2022-10-27~2022-10-31,3,2,1,1
d002262,48,여,30,6,1,1,2,2,,5,5,2,1,50,50110,50,50130,42,42150,1,1,4,5,1,4,1,7,경상남도,제주,나홀로 여행,2022-10-06~2022-10-12,1,5,4,0
d009833,11,여,20,6,2,1,4,2,,4,6,3,1,50,50110,50,50130,42,42150,1,1,1,5,5,4,5,4,서울특별시,제주,나홀로 여행,2022-11-05~2022-11-07,8,2,1,2
d012470,50,남,50,6,1,2,2,1,,3,3,1,1,50,50130,50,50110,30,30200,5,3,3,2,3,4,3,4,제주특별자치도,제주,나홀로 여행,2022-11-11~2022-11-11,4,2,1,0
c003248,44,여,30,6,1,1,3,2,,5,8,2,1,45,45130,44,44200,28,28185,3,6,2,2,1,3,1,5,충청남도,전남,3인 이상 여행(가족 외),2022-10-02~2022-10-03,1,3,7,2
d003671,43,여,20,5,3,1,4,4,,1,4,3,2,26,26350,42,42820,50,50130,3,3,3,3,2,2,6,2,충청북도,제주,나홀로 여행,2022-10-12~2022-10-14,2,4,7,0
c004805,46,남,40,6,1,2,3,1,,5,5,2,2,46,46150,46,46130,48,48310,1,7,6,2,1,4,2,2,전라남도,전남,자녀 동반 여행,2022-10-01~2022-10-01,2,1,,3
a002994,41,여,30,6,1,2,4,3,,9,12,1,1,41,41170,41,41820,28,28710,2,1,1,1,4,2,1,7,경기도,인천,자녀 동반 여행,2022-10-02~2022-10-03,2,7,5,3
c004502,47,남,40,6,1,2,4,3,,7,7,2,1,47,47280,48,48220,44,44825,1,1,7,4,6,6,2,3,경상북도,충남,자녀 동반 여행,2022-10-08~2022-10-09,3,1,2,3
d002298,30,여,40,6,1,2,4,11,,1,5,2,3,50,50130,44,44180,43,43720,2,4,6,4,5,3,2,4,서울특별시,제주,부모 동반 여행,2022-10-13~2022-10-16,2,9,,4
d007698,50,남,40,5,1,2,2,4,,6,7,3,2,11,11110,26,26260,50,50130,5,2,3,6,6,4,4,4,제주특별자치도,제주,2인 여행(가족 외),2022-10-28~2022-10-29,1,6,2,1
d007143,50,여,50,8,2,2,2,2,,6,12,3,3,42,42820,50,50110,50,50130,4,1,1,2,5,2,2,5,제주특별자치도,제주,2인 여행(가족 외),2022-10-29~2022-10-30,7,5,2,1
d008208,50,여,40,6,1,4,2,2,,4,4,1,1,50,50110,11,11230,41,41360,6,2,7,5,5,6,6,1,제주특별자치도,제주,자녀 동반 여행,2022-10-30~2022-10-30,1,8,7,1
b001039,30,여,20,6,1,2,2,2,,6,10,3,2,42,42150,50,50130,43,43110,4,3,2,1,4,6,6,6,대전광역시,경남,3인 이상 여행(가족 외),2022-08-31~2022-09-02,2,3,10,3
d000866,41,남,20,6,2,1,2,3,,2,6,2,1,26,26170,26,26140,26,26110,6,2,2,1,4,4,4,7,경기도,제주,3인 이상 여행(가족 외),2022-08-20~2022-08-22,2,1,3,3
d000381,11,여,50,7,1,2,3,3,,8,11,3,2,50,50130,42,42760,26,26350,2,2,4,4,2,2,5,3,서울특별시,제주,자녀 동반 여행,2022-08-25~2022-08-28,2,1,3,1
d001443,45,남,30,6,1,1,1,13,,4,,4,1,26,26350,50,50130,50,50110,4,2,2,6,5,3,3,7,전라북도,제주,2인 여행(가족 외),2022-09-24~2022-09-27,1,3,7,1
d009779,26,여,20,6,1,1,1,7,,4,,3,4,50,50130,11,11440,50,50110,2,2,1,2,6,1,2,2,부산광역시,제주,2인 가족 여행,2022-10-29~2022-10-31,1,2,7,2
d006274,41,남,40,6,1,2,4,13,,4,5,2,2,41,41830,47,47110,47,47190,4,2,4,5,3,3,5,6,경기도,제주,자녀 동반 여행,2022-10-25~2022-10-29,1,,,3
d006021,50,남,20,6,2,1,4,12,,2,9,3,3,50,50110,50,50130,11,11620,2,2,2,4,3,2,6,3,제주특별자치도,제주,3인 이상 여행(가족 외),2022-10-28~2022-10-30,3,6,7,2
d007799,42,여,30,6,1,2,3,3,,5,9,3,3,50,50130,47,47130,42,42150,3,3,4,3,4,5,2,6,강원도,제주,3대 동반 여행(친척 포함),2022-10-27~2022-10-30,2,3,9,8
d003141,50,남,40,6,1,2,4,2,,4,6,3,6,50,50110,11,11110,28,28185,1,1,1,1,1,1,1,1,제주특별자치도,제주,자녀 동반 여행,2022-10-23~2022-10-24,2,1,3,3
d001794,11,남,30,6,1,1,1,3,,5,,3,4,42,42150,42,42110,41,41270,4,7,5,4,2,3,7,2,서울특별시,제주,2인 여행(가족 외),2022-10-05~2022-10-08,1,2,7,1
d003043,44,남,30,6,4,1,3,4,,4,11,2,1,42,42830,26,26350,50,50130,2,1,4,4,3,4,6,4,충청남도,제주,나홀로 여행,2022-10-24~2022-10-27,2,,,1
d010617,41,여,20,6,1,1,3,3,,5,12,2,1,50,50130,26,26110,44,44825,1,1,2,3,1,3,1,7,제주특별자치도,제주,2인 여행(가족 외),2022-11-05~2022-11-07,4,5,3,1
d000025,41,남,20,6,2,1,1,,2,1,,3,3,50,50110,45,45110,42,42110,6,1,2,3,5,6,3,6,경기도,제주,2인 여행(가족 외),2022-08-9~2022-08-12,3,2,1,1
d002288,42,여,30,7,5,2,2,3,,2,5,3,6,42,42820,50,50130,46,46150,2,2,3,2,2,4,3,4,강원도,제주,2인 여행(가족 외),2022-10-04~2022-10-12,3,6,1,1
d001048,11,남,30,6,1,1,2,3,,6,6,4,1,43,43110,26,26350,50,50110,1,4,2,7,2,1,5,1,서울특별시,제주,나홀로 여행,2022-08-26~2022-08-28,1,4,2,1
d004754,50,여,40,6,1,2,4,2,,1,10,2,4,50,50130,50,50110,11,11680,3,3,3,3,4,4,2,6,제주특별자치도,제주,자녀 동반 여행,2022-10-15~2022-10-16,3,7,1,3
a000652,11,여,30,6,1,1,1,4,,8,,3,3,50,50130,27,27260,28,28200,2,2,2,5,6,6,2,2,서울특별시,인천,2인 가족 여행,2022-08-25~2022-08-26,3,2,1,5
d000494,11,남,60,7,1,1,5,3,,4,10,2,2,50,50130,50,50110,42,42210,2,2,3,1,2,4,6,3,서울특별시,제주,부모 동반 여행,2022-09-06~2022-09-08,9,1,2,4
b006874,48,여,40,6,1,1,1,2,,4,,2,1,48,48310,48,48240,48,48220,1,5,3,6,7,2,1,7,경상남도,경남,나홀로 여행,2022-10-08~2022-10-08,7,6,5,0
d000054,27,남,40,6,1,2,7,2,,6,6,2,2,47,47130,26,26350,27,27710,2,2,2,1,2,6,1,2,대구광역시,제주,자녀 동반 여행,2022-08-11~2022-08-14,2,1,3,4
c002821,11,여,30,6,4,1,2,3,,4,6,2,1,46,46130,42,42150,50,50130,2,2,4,2,3,3,6,6,서울특별시,전남,2인 여행(가족 외),2022-09-21~2022-09-23,1,3,2,1
d000393,11,남,20,6,1,1,5,2,,3,7,3,4,50,50110,26,26350,42,42150,2,1,2,1,2,2,7,4,서울특별시,제주,3인 이상 여행(가족 외),2022-08-25~2022-08-27,1,3,2,2
c002171,41,여,30,6,1,1,4,2,,6,7,3,5,44,44825,42,42150,50,50130,1,1,5,1,4,7,6,6,경기도,충남,부모 동반 여행,2022-09-13~2022-09-14,1,2,3,6
d001982,11,여,50,6,1,2,4,3,,1,7,2,1,50,50130,42,42150,26,26350,2,2,2,2,6,6,2,6,서울특별시,제주,2인 여행(가족 외),2022-10-29~2022-10-31,1,3,5,1
d002351,11,남,20,6,1,1,1,3,,4,,3,3,42,42150,46,46820,50,50130,3,2,1,6,3,3,3,2,서울특별시,제주,나홀로 여행,2022-10-08~2022-10-11,1,2,7,0
d003916,42,남,30,6,1,1,1,4,,4,,2,1,42,42210,26,26350,50,50130,2,2,4,4,4,5,6,5,강원도,제주,나홀로 여행,2022-10-21~2022-10-24,1,2,7,0
d006869,50,여,30,6,1,2,2,2,,4,6,3,5,50,50130,50,50110,11,11470,3,2,5,2,2,6,5,4,제주특별자치도,제주,2인 가족 여행,2022-10-21~2022-10-23,2,3,1,1
d003040,41,여,40,4,1,2,4,4,,3,7,3,1,42,42210,50,50130,41,41830,1,2,6,1,1,4,3,1,경기도,제주,자녀 동반 여행,2022-10-23~2022-10-25,1,2,3,3
d009147,29,여,20,5,1,1,3,2,,2,5,3,1,50,50110,11,11560,27,27140,2,5,1,1,1,3,4,3,광주광역시,제주,나홀로 여행,2022-10-29~2022-10-31,1,2,4,0
a001362,11,여,30,6,1,1,3,5,,4,11,3,2,28,28260,41,41650,50,50130,3,2,3,3,4,4,6,4,서울특별시,인천,2인 여행(가족 외),2022-09-03~2022-09-04,3,1,7,1
d002983,26,여,20,4,1,1,1,4,,4,,3,2,50,50110,50,50130,42,42150,2,1,1,3,2,5,3,7,경상남도,제주,나홀로 여행,2022-10-17~2022-10-20,5,1,2,0
d001676,41,여,30,6,1,2,3,2,,1,4,3,3,50,50130,42,42210,47,47280,2,3,2,5,2,2,3,3,경기도,제주,자녀 동반 여행,2022-09-26~2022-09-28,3,2,1,1
d004046,50,여,20,6,2,1,1,12,,1,,3,7,11,11110,50,50110,42,42830,2,1,5,5,6,3,7,6,제주특별자치도,제주,나홀로 여행,2022-10-14~2022-10-16,7,1,2,0
d002015,31,여,20,5,1,1,1,3,,4,,3,4,50,50130,26,26350,42,42110,2,2,1,3,6,6,1,6,울산광역시,제주,2인 여행(가족 외),2022-10-15~2022-10-18,3,1,7,1
d002408,28,여,30,6,1,2,3,3,,4,7,3,6,50,50130,42,42210,26,26350,6,1,4,3,2,3,3,5,인천광역시,제주,3대 동반 여행(친척 포함),2022-10-16~2022-10-18,3,1,2,5
d006351,41,여,40,7,1,1,3,1,,9,9,3,4,42,42210,42,42150,26,26350,4,4,2,1,2,2,3,3,서울특별시,제주,3대 동반 여행(친척 포함),2022-10-28~2022-10-31,2,1,3,4
d003833,50,남,40,7,1,2,5,3,,6,10,2,3,50,50110,50,50130,11,11680,2,1,2,2,1,5,1,5,서울특별시,제주,자녀 동반 여행,2022-10-29~2022-10-30,1,,,2
d005862,50,남,30,5,1,2,5,10,,5,6,2,3,50,50130,50,50110,41,41220,1,1,2,7,7,7,2,7,제주특별자치도,제주,자녀 동반 여행,2022-10-21~2022-10-23,3,1,2,3
a002405,41,남,30,7,5,2,4,2,,3,5,2,2,41,41110,41,41270,41,41460,2,6,1,4,1,4,7,7,경기도,경기,3인 이상 여행(가족 외),2022-09-18~2022-09-19,7,4,3,2
d004605,50,여,20,7,1,1,3,3,,3,5,3,5,50,50130,42,42150,26,26350,4,1,1,3,4,3,7,1,제주특별자치도,제주,나홀로 여행,2022-10-30~2022-10-30,1,,,0
b000453,11,여,30,8,5,2,3,2,,1,10,4,1,42,42210,50,50130,48,48840,2,2,2,2,4,3,4,6,서울특별시,경남,부모 동반 여행,2022-08-13~2022-08-15,2,3,7,4
d003628,50,여,20,6,2,1,3,12,,2,6,3,3,45,45110,46,46130,50,50110,1,1,7,7,7,4,7,7,제주특별자치도,제주,나홀로 여행,2022-10-10~2022-10-10,1,2,7,0
d000141,41,여,20,6,2,1,3,3,,3,5,3,3,50,50130,26,26350,46,46130,6,1,1,2,4,5,2,5,경기도,제주,나홀로 여행,2022-08-15~2022-08-17,1,2,7,1
a008632,41,여,50,6,1,2,3,2,,4,9,3,8,50,50130,42,42210,42,42170,2,2,2,4,5,4,6,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-30,1,6,3,1
d002464,50,여,30,5,1,2,4,3,,5,8,2,1,50,50130,50,50110,11,11680,7,1,1,4,7,4,5,6,제주특별자치도,제주,자녀 동반 여행,2022-10-01~2022-10-03,1,3,8,3
d002928,50,여,30,6,1,4,4,2,,5,9,2,1,50,50130,26,26530,43,43110,1,1,1,4,7,1,7,4,제주특별자치도,제주,나홀로 여행,2022-10-05~2022-10-07,4,2,7,0
d002819,11,여,30,6,1,1,1,4,,4,,3,1,50,50130,50,50110,42,42150,1,4,4,7,3,3,7,3,서울특별시,제주,부모 동반 여행,2022-10-11~2022-10-13,10,1,2,3
d006690,50,여,30,6,5,1,1,5,,5,,2,2,50,50110,26,26230,11,11680,4,3,3,4,5,2,6,6,제주특별자치도,제주,나홀로 여행,2022-10-21~2022-10-22,1,6,5,0
d002327,26,여,20,4,1,1,1,2,,4,,3,3,50,50130,11,11680,27,27140,6,4,2,1,2,4,7,7,부산광역시,제주,나홀로 여행,2022-09-30~2022-10-05,1,5,7,0
d000902,11,남,40,6,1,2,4,2,,9,9,4,10,41,41830,41,41280,42,42170,4,7,3,3,3,5,5,6,서울특별시,제주,나홀로 여행,2022-08-19~2022-08-23,1,7,4,0
d004040,27,남,20,6,2,1,1,12,,2,,3,2,50,50130,11,11110,26,26350,5,2,2,6,6,5,6,2,대구광역시,제주,2인 여행(가족 외),2022-10-29~2022-10-31,3,2,1,1
d001319,27,여,30,6,1,2,4,3,,7,12,2,1,47,47130,50,50130,47,47830,2,4,6,1,4,6,3,6,대구광역시,제주,자녀 동반 여행,2022-09-08~2022-09-10,2,3,1,3
d005424,50,여,20,6,2,1,4,12,,3,5,3,3,11,11440,11,11680,11,11650,6,2,4,2,2,3,5,2,제주특별자치도,제주,2인 여행(가족 외),2022-10-26~2022-10-27,4,3,1,1
d000074,29,남,40,6,1,2,4,2,,12,12,2,1,50,50110,46,46130,46,46110,3,4,2,4,3,3,5,3,광주광역시,제주,3대 동반 여행(친척 포함),2022-08-11~2022-08-16,3,1,2,4
d002185,48,여,40,6,1,2,4,2,,3,4,3,1,45,45110,48,48220,26,26350,1,1,1,5,1,2,4,4,경상남도,제주,자녀 동반 여행,2022-10-02~2022-10-06,3,7,1,3
d003917,11,여,20,6,1,1,1,3,,4,,2,1,50,50110,11,11440,41,41820,4,2,3,5,4,3,5,4,서울특별시,제주,2인 여행(가족 외),2022-10-12~2022-10-16,4,3,2,1
d000895,48,여,20,6,1,1,4,3,,5,12,2,1,26,26350,26,26500,50,50110,3,1,1,1,2,6,6,6,경상남도,제주,부모 동반 여행,2022-09-01~2022-09-03,2,3,5,3
a000859,41,여,30,5,1,2,3,3,,4,7,2,1,42,42210,48,48310,50,50130,3,1,1,4,4,4,1,7,경기도,인천,자녀 동반 여행,2022-08-28~2022-08-29,3,2,,2
d000284,28,남,40,5,1,2,4,,3,8,8,2,2,41,41390,28,28710,42,42810,1,1,1,1,7,1,1,7,인천광역시,제주,자녀 동반 여행,2022-09-01~2022-09-04,2,3,1,3
d010272,11,여,20,6,1,1,1,2,,4,,2,1,42,42150,50,50130,26,26170,4,2,4,2,4,3,6,5,서울특별시,제주,2인 여행(가족 외),2022-11-02~2022-11-06,1,3,2,1
d001644,11,여,30,4,1,1,3,4,,2,6,3,1,50,50130,42,42210,45,45800,1,2,7,1,1,7,1,7,서울특별시,제주,나홀로 여행,2022-09-29~2022-10-02,2,5,7,0
d000868,11,남,20,5,4,1,1,,3,2,,3,2,50,50130,26,26410,11,11440,4,3,2,4,4,4,5,3,서울특별시,제주,나홀로 여행,2022-08-30~2022-09-02,4,1,2,0
d007431,11,남,20,5,4,1,3,2,,4,6,1,1,50,50110,42,42150,41,41820,7,1,1,4,1,7,4,4,서울특별시,제주,2인 여행(가족 외),2022-10-22~2022-10-24,5,1,3,1
d004352,50,남,30,6,1,1,1,2,,6,,3,10,50,50110,11,11410,42,42750,1,6,5,5,2,4,7,7,제주특별자치도,제주,나홀로 여행,2022-10-18~2022-10-20,2,1,5,0
d000441,11,남,20,6,1,1,1,2,,4,,3,4,50,50130,47,47820,42,42830,2,1,1,2,3,2,5,6,서울특별시,제주,2인 여행(가족 외),2022-08-26~2022-08-29,3,2,1,1
c002517,11,여,20,5,1,2,1,3,,5,,2,3,42,42770,42,42750,42,42150,1,1,4,4,4,1,1,7,서울특별시,전남,2인 여행(가족 외),2022-09-23~2022-09-25,7,3,9,3
d002451,11,남,40,6,1,2,3,1,,12,12,3,2,50,50130,50,50110,42,42830,3,1,6,1,2,6,2,5,서울특별시,제주,3인 이상 여행(가족 외),2022-09-30~2022-10-02,1,2,3,2
a004773,41,남,20,4,1,1,1,3,,4,,3,4,26,26200,42,42150,28,28110,3,1,4,3,4,2,5,6,경기도,인천,2인 여행(가족 외),2022-10-01~2022-10-02,3,1,2,1
d002853,50,남,30,6,1,2,3,4,,4,5,3,10,46,46780,42,42210,50,50130,1,1,1,4,7,1,2,7,제주특별자치도,제주,자녀 동반 여행,2022-10-10~2022-10-12,3,7,1,2
d002772,11,여,30,7,1,5,2,2,,1,11,2,1,47,47130,26,26350,50,50130,4,4,4,4,5,4,6,7,서울특별시,제주,나홀로 여행,2022-10-10~2022-10-14,2,1,4,0
a002216,41,여,20,5,1,2,2,5,,4,6,2,2,26,26350,28,28710,47,47110,1,1,1,4,2,3,6,7,경기도,인천,2인 가족 여행,2022-09-12~2022-09-13,3,2,1,1
d003065,41,여,50,5,1,4,3,2,,4,5,3,3,42,42150,11,11290,50,50110,6,2,2,6,6,3,2,6,경기도,제주,자녀 동반 여행,2022-10-12~2022-10-15,1,3,6,2
